frame,gpss,time_s,id,range,az,el,rcs,rv,abs_radial_velocity,vn,ve,vd,speed_mps,horizontal_speed_mps,inliers,duration,lat,lon,alt,label,class_name,dist3,range_err
625,243943.08092164688,160.15705342427827,491,918.201904,17.2372131,-4.23178196,-9.84153652,-1.70028389,1.70028389,-0.435832828,1.92507923,1.4067781,2.4238203147880992,1.9737984435447988,1309,625.765625,35.7306366,-78.6993408,85.0685425,1,UAV,96.33946690039026,75.6837657714724
626,243943.33717293033,160.41330470773391,836,190.088608,48.5607681,-4.25803137,-24.8716335,0.162848368,0.162848368,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,46.8939857,35.7266235,-78.6925,81.0873718,0,NON_UAV,668.241519601499,651.3553804905093
626,243943.33717293033,160.41330470773391,828,311.02124,21.5430889,-7.55694628,-1.73483396,6.47789431,6.47789431,8.21333408,-0.679039359,-0.131982327,8.242412904932687,8.24135614815672,128,46.8939857,35.7270317,-78.6942596,67.2184,0,NON_UAV,519.197272287997,530.4227484905093
626,243943.33717293033,160.41330470773391,853,318.666016,11.8399172,-11.9578304,-24.4046459,8.42329597,8.42329597,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,6.66253328,35.7267113,-78.6947,44.0090294,0,NON_UAV,520.5245182125533,522.7779724905093
626,243943.33717293033,160.41330470773391,854,430.393066,14.8227358,-8.82982159,-16.4380341,2.28552628,2.28552628,4.23344564,1.5676899,9.00472355,10.072971747271092,4.514389616481615,5,2.81876421,35.7274933,-78.6955338,51.8834419,0,NON_UAV,405.40073500404947,411.0509224905094
626,243943.33717293033,160.41330470773391,491,917.765259,17.2538147,-4.25393581,-9.84153652,-1.70796132,1.70796132,-0.44092384,1.93197262,1.40638363,2.4299890847166346,1.9816488178055187,1309,626.021912,35.7306328,-78.6993332,84.7063293,1,UAV,97.04726212346289,76.32127050949066
627,243943.59342421565,160.6695559930522,836,190.130356,48.5882301,-4.26002741,-24.8716335,0.163018763,0.163018763,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,47.150238,35.7266273,-78.6925,81.073761,0,NON_UAV,667.9837202657213,651.3136324905093
627,243943.59342421565,160.6695559930522,828,312.462158,21.6170387,-7.45235538,-1.83121085,6.34801531,6.34801531,7.89126873,-0.842384934,-0.320349485,7.942566231303694,7.936103234340264,129,47.150238,35.727047,-78.6942673,67.6833878,0,NON_UAV,517.4840222258729,528.9818304905093
627,243943.59342421565,160.6695559930522,853,320.831635,11.4652386,-12.0669308,-24.4046459,8.47886848,8.47886848,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,6.91878462,35.7267075,-78.6947327,43.1637383,0,NON_UAV,519.0750144640554,520.6123534905093
627,243943.59342421565,160.6695559930522,854,430.866486,14.4432135,-8.68902397,-17.631916,2.10693049,2.10693049,2.42485619,0.00205588527,7.02244282,7.429309182488983,2.4248570615286913,6,3.07501531,35.727478,-78.6955566,52.9783936,0,NON_UAV,405.2962616593165,410.57750249050935
627,243943.59342421565,160.6695559930522,491,917.327698,17.2705593,-4.27599287,-9.84153652,-1.7071265,1.7071265,-0.44092384,1.93197262,1.40638363,2.4299890847166346,1.9816488178055187,1309,626.278137,35.7306328,-78.6993256,84.3459473,1,UAV,96.48144824568429,75.8837095094907
628,243943.84967550074,160.92580727813765,836,190.17215,48.6156807,-4.26202154,-24.8716335,0.163189054,0.163189054,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,47.4064865,35.7266273,-78.6925,81.0601425,0,NON_UAV,667.9841051209203,651.2718384905094
628,243943.84967550074,160.92580727813765,828,313.886536,21.8642578,-7.46055031,-2.0906117,6.27584028,6.27584028,7.86008167,-0.729033589,-0.202086955,7.896405066252704,7.893818710418945,130,47.4064865,35.7270622,-78.6942673,67.5036774,0,NON_UAV,516.3164995489351,527.5574524905094
628,243943.84967550074,160.92580727813765,853,323.011353,11.0953016,-12.1740723,-24.4046459,8.53332424,8.53332424,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,7.17503595,35.7267036,-78.6947632,42.3184395,0,NON_UAV,517.7729389296055,518.4326354905094
628,243943.84967550074,160.92580727813765,854,431.586121,14.7289343,-9.72600746,-17.8149662,2.35743332,2.35743332,2.90076709,0.647275448,10.1267433,10.5538782009319,2.972106191913517,7,3.33126664,35.7274895,-78.6955414,45.085247,0,NON_UAV,406.15763642179525,409.85786749050936
628,243943.84967550074,160.92580727813765,491,916.89032,17.287323,-4.29807,-9.84153652,-1.70629048,1.70629048,-0.44092384,1.93197262,1.40638363,2.4299890847166346,1.9816488178055187,1309,626.534363,35.7306328,-78.6993179,83.9855499,1,UAV,95.91038386360154,75.44633150949062
629,243944.10592678605,161.18205856345594,836,190.213989,48.6431198,-4.26401424,-24.8716335,0.16335924,0.16335924,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,47.6627388,35.7266273,-78.6925,81.0465317,0,NON_UAV,667.9844900357087,651.2299994905094
629,243944.10592678605,161.18205856345594,828,315.497528,22.0863495,-7.42528915,-2.0906117,6.29499531,6.29499531,7.86061382,-0.729234517,-0.201765567,7.896945102505528,7.894367144233869,130,47.6627388,35.7270813,-78.6942673,67.5551147,0,NON_UAV,514.8361000144442,525.9464604905094
629,243944.10592678605,161.18205856345594,853,325.204895,10.7300482,-12.2792892,-24.4046459,8.58668423,8.58668423,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,7.43128729,35.7267036,-78.6947937,41.4731407,0,NON_UAV,516.1482526657468,516.2390934905093
629,243944.10592678605,161.18205856345594,854,432.198273,14.8289289,-10.0608416,-17.8149662,2.42037487,2.42037487,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,3.58751798,35.7274971,-78.6955414,42.4934235,0,NON_UAV,405.8672937378224,409.2457154905094
629,243944.10592678605,161.18205856345594,491,916.453186,17.3041019,-4.3201685,-9.84153652,-1.70545328,1.70545328,-0.44092384,1.93197262,1.40638363,2.4299890847166346,1.9816488178055187,1309,626.790649,35.7306328,-78.6993179,83.6251602,1,UAV,95.97100674520026,75.0091975094906
630,243944.36217807137,161.43830984877422,836,190.255875,48.6705437,-4.26600456,-24.8716335,0.163529292,0.163529292,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,47.9189911,35.7266273,-78.6925,81.0329132,0,NON_UAV,667.7478012608088,650.9916002703201
630,243944.36217807137,161.43830984877422,828,317.203735,22.2944279,-7.18635798,-2.21803784,6.35029936,6.35029936,7.8979063,-0.782271385,-0.697389662,7.967134038287167,7.936552932058698,131,47.9189911,35.7271,-78.6942749,68.7298355,0,NON_UAV,512.6214860444686,524.0437402703201
630,243944.36217807137,161.43830984877422,853,327.411957,10.3694181,-12.3826189,-24.4046459,8.63897228,8.63897228,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,7.68753862,35.7267,-78.6948242,40.6278419,0,NON_UAV,514.6777321253635,513.8355182703201
630,243944.36217807137,161.43830984877422,854,432.826508,14.9289694,-10.39503,-17.8149662,2.48277879,2.48277879,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,3.84376931,35.7275047,-78.6955414,39.8989906,0,NON_UAV,405.4250709810316,408.42096727032015
630,243944.36217807137,161.43830984877422,491,914.026,17.5371876,-4.15437222,-10.2843294,-3.74974632,3.74974632,-1.67729878,3.57686615,1.04354107,4.086108248343655,3.9506078839091723,1310,627.046875,35.7306404,-78.6992645,86.1608,1,UAV,91.84913220871009,72.77852472967982
631,243944.6184293567,161.6945611340925,836,190.297806,48.6979599,-4.26799345,-24.8716335,0.163699254,0.163699254,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,48.1752434,35.7266273,-78.6925,81.0192947,0,NON_UAV,667.7481873297924,650.9496692703201
631,243944.6184293567,161.6945611340925,828,318.833557,22.5103168,-7.12992048,-2.21803784,6.36898899,6.36898899,7.8980031,-0.782256663,-0.696066,7.96711279766852,7.936647809649709,131,48.1752434,35.7271194,-78.6942749,68.90728,0,NON_UAV,511.1170084803856,522.4139182703202
631,243944.6184293567,161.6945611340925,853,329.632294,10.0133524,-12.4840937,-24.4046459,8.69021,8.69021,-1.47565365,-11.300704,3.29870582,11.864439501184883,11.396642689422807,4,7.94379,35.726696,-78.6948624,39.7825356,0,NON_UAV,512.997210932528,511.61518127032014
631,243944.6184293567,161.6945611340925,854,433.470673,15.0289288,-10.7282057,-17.8149662,2.54490829,2.54490829,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,4.10002041,35.7275124,-78.6955414,37.3045578,0,NON_UAV,405.16277206628496,407.77680227032016
631,243944.6184293567,161.6945611340925,491,913.05426,17.5585098,-4.17047739,-10.2843294,-3.77546096,3.77546096,-1.69234455,3.59907508,1.04050326,4.110963213343357,3.9771059210676936,1310,627.303162,35.7306366,-78.6992569,85.8940353,1,UAV,91.09905345416027,71.80678472967986
632,243944.874680642,161.9508124194108,836,190.339767,48.7253609,-4.26998043,-24.8716335,0.163869083,0.163869083,0.25042221,0.295687288,0.0531335063,0.3911079455058554,0.3874819422193491,12,48.4314919,35.7266273,-78.6925,81.0056839,0,NON_UAV,667.7485734577756,650.9077082703202
632,243944.874680642,161.9508124194108,828,320.839111,22.5108109,-7.09484625,-2.38992405,6.52189207,6.52189207,7.69247198,-1.2389524,-0.659547329,7.819471266763624,7.79160626652495,132,48.4314919,35.7271309,-78.6942902,68.992363,0,NON_UAV,509.23343429344794,520.4083642703201
632,243944.874680642,161.9508124194108,853,331.235779,9.83317757,-8.42066574,-25.6544018,8.87696362,8.87696362,-1.02557659,-11.7721024,-0.902735412,11.851123722336231,11.816691679909473,5,8.20004082,35.7267113,-78.6949,62.9243546,0,NON_UAV,507.3761095619352,510.01169627032016
632,243944.874680642,161.9508124194108,854,434.130737,15.1288071,-11.0603495,-17.8149662,2.60675788,2.60675788,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,4.35627174,35.7275162,-78.6955338,34.7101173,0,NON_UAV,405.6793362920651,407.1167382703201
632,243944.874680642,161.9508124194108,491,912.086853,17.579174,-4.18663,-10.2843294,-3.77471709,3.77471709,-1.69234455,3.59907508,1.04050326,4.110963213343357,3.9771059210676936,1310,627.559387,35.7306328,-78.6992493,85.6274,1,UAV,90.35069957634867,70.83937772967988
633,243945.13093192733,162.20706370472908,836,187.19339,45.9601936,-3.64063,-25.2226658,-0.395314932,0.395314932,-0.593254745,-0.551383,-0.264892548,0.8521399340131568,0.8099224686067271,13,48.6877441,35.7265778,-78.6925812,83.7160263,0,NON_UAV,665.4071472933051,654.1474697328784
633,243945.13093192733,162.20706370472908,828,322.213806,22.6724739,-7.11525822,-2.51316714,6.36548948,6.36548948,7.52412891,-1.16158521,-0.487821907,7.628877130176999,7.613264480785396,133,48.6877441,35.7271461,-78.6942902,68.768837,0,NON_UAV,508.17755799355314,519.1270537328785
633,243945.13093192733,162.20706370472908,853,333.512817,9.48526573,-8.35803,-25.6544018,8.92247295,8.92247295,-1.02766895,-11.7714281,-0.910018861,11.851192231654986,11.816201715621807,5,8.45629215,35.7267113,-78.694931,63.1681595,0,NON_UAV,505.7272087784718,507.8280427328785
633,243945.13093192733,162.20706370472908,854,434.80661,15.2286043,-11.3914394,-17.8149662,2.66832256,2.66832256,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,4.61252308,35.7275238,-78.6955338,32.1156883,0,NON_UAV,405.54601704745346,406.5342497328785
633,243945.13093192733,162.20706370472908,491,910.245728,17.4316044,-4.18396044,-10.521534,-4.66709566,4.66709566,-2.52467585,4.03589869,0.964606404,4.857255593249623,4.760511147294682,1311,627.815674,35.7306061,-78.6992493,85.744751,1,UAV,89.02281563438636,68.90486826712151
634,243945.38718321265,162.46331499004737,836,187.106354,45.916481,-3.63004684,-25.2226658,-0.371772736,0.371772736,-0.567893,-0.547177196,-0.252485365,0.8280423919163835,0.7886097534721609,13,48.9439964,35.7265778,-78.6925812,83.7606277,0,NON_UAV,665.4060604433819,654.2345057328785
634,243945.38718321265,162.46331499004737,828,323.846863,22.8592377,-7.07009506,-2.51316714,6.38010216,6.38010216,7.5251689,-1.16141081,-0.488115847,7.62989509254253,7.614265692968171,133,48.9439964,35.7271652,-78.6943,68.8940125,0,NON_UAV,506.06793518566167,517.4939967328785
634,243945.38718321265,162.46331499004737,853,335.805145,9.14604092,-8.29765129,-25.6544018,8.96874237,8.96874237,-1.02766895,-11.7714281,-0.910018861,11.851192231654986,11.816201715621807,5,8.71254349,35.7267075,-78.6949692,63.4013557,0,NON_UAV,503.9459720608931,505.5357147328785
634,243945.38718321265,162.46331499004737,854,435.49823,15.3283205,-11.7214565,-17.8149662,2.72959757,2.72959757,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,4.86877441,35.7275314,-78.6955338,29.5212555,0,NON_UAV,405.3465215424301,405.8426297328785
634,243945.38718321265,162.46331499004737,491,909.051453,17.4473572,-4.19910145,-10.521534,-4.6771946,4.6771946,-2.53201246,4.04356527,0.964306772,4.867380685838173,4.770902135901073,1311,628.071899,35.7306023,-78.6992416,85.4978867,1,UAV,88.26847869415319,67.71059326712157
635,243945.64343449796,162.71956627536565,836,187.011185,45.8605232,-3.61407208,-25.2226658,-0.371022433,0.371022433,-0.567893,-0.547177196,-0.252485365,0.8280423919163835,0.7886097534721609,13,49.2002449,35.7265778,-78.6925812,83.8253326,0,NON_UAV,665.4044890214108,654.3296747328784
635,243945.64343449796,162.71956627536565,828,325.55127,22.9460182,-7.0053277,-2.46968699,6.4115,6.4115,7.40352488,-1.34144485,-0.545910299,7.543850011030496,7.524071699177948,134,49.2002449,35.7271767,-78.6943054,69.1498871,0,NON_UAV,504.82021696292173,515.7895897328785
635,243945.64343449796,162.71956627536565,853,333.470612,16.4717064,-9.58262825,-25.34132,7.09166622,7.09166622,3.97494268,-5.90884972,0.808078527,7.167123916092713,7.121423616302407,6,8.96879482,35.7269859,-78.6946487,55.0464478,0,NON_UAV,499.3988266369409,507.87024773287845
635,243945.64343449796,162.71956627536565,854,436.205536,15.4279537,-12.0503807,-17.8149662,2.79057813,2.79057813,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,5.12502575,35.7275391,-78.6955338,26.9268112,0,NON_UAV,405.15688926392386,405.1353237328785
635,243945.64343449796,162.71956627536565,491,907.852966,17.4630108,-4.21430159,-10.521534,-4.676682,4.676682,-2.53201246,4.04356527,0.964306772,4.867380685838173,4.770902135901073,1311,628.328125,35.7305946,-78.6992264,85.2507782,1,UAV,86.73512630088405,66.51210626712157
636,243945.89968578352,162.97581756091677,836,186.916214,45.8045082,-3.59807801,-25.2226658,-0.370270967,0.370270967,-0.567893,-0.547177196,-0.252485365,0.8280423919163835,0.7886097534721609,13,49.4564972,35.7265739,-78.6925812,83.8900299,0,NON_UAV,665.6725531932941,654.4246457328785
636,243945.89968578352,162.97581756091677,828,327.196,23.1196384,-6.95880413,-2.46968699,6.42423296,6.42423296,7.40429211,-1.34114337,-0.545906901,7.544549127261525,7.52477289950356,134,49.4564972,35.7271957,-78.6943054,69.2897644,0,NON_UAV,503.36188239131127,514.1448597328784
636,243945.89968578352,162.97581756091677,853,335.287964,16.4254704,-9.58993,-25.34132,7.09122801,7.09122801,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,9.22504616,35.7269974,-78.694664,54.8404,0,NON_UAV,497.5499680103055,506.0528957328785
636,243945.89968578352,162.97581756091677,854,436.928406,15.527504,-12.3781939,-17.8149662,2.85125947,2.85125947,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,5.38127708,35.7275429,-78.6955261,24.3323708,0,NON_UAV,405.749963825009,404.4124537328785
636,243945.89968578352,162.97581756091677,491,906.654602,17.4787064,-4.2295413,-10.521534,-4.67616701,4.67616701,-2.53201246,4.04356527,0.964306772,4.867380685838173,4.770902135901073,1311,628.584412,35.7305908,-78.6992188,85.0036774,1,UAV,85.99337294852558,65.31374226712148
637,243946.15593706883,163.23206884623505,836,186.821426,45.748436,-3.58206391,-25.2226658,-0.369518369,0.369518369,-0.567893,-0.547177196,-0.252485365,0.8280423919163835,0.7886097534721609,13,49.7127495,35.7265739,-78.6925812,83.9547272,0,NON_UAV,665.8413051439178,654.6706327944548
637,243946.15593706883,163.23206884623505,828,328.771576,23.1177845,-7.06090784,-2.37305522,6.37844419,6.37844419,7.10402489,-1.59002066,-0.200786427,7.282557965868433,7.279789511858591,135,49.7127495,35.7272072,-78.6943207,68.6225815,0,NON_UAV,501.6822178000756,512.7204827944548
637,243946.15593706883,163.23206884623505,853,337.105194,16.3804665,-9.59726429,-25.34132,7.09203625,7.09203625,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,9.48129749,35.727005,-78.6946869,54.6335678,0,NON_UAV,495.7077896434392,504.3868647944548
637,243946.15593706883,163.23206884623505,854,437.666779,15.6269712,-12.704875,-17.8149662,2.91163731,2.91163731,2.90062022,0.646433711,10.1245747,10.551705409992746,2.9717796357385047,7,5.63752842,35.7275505,-78.6955261,21.7379456,0,NON_UAV,405.7430592968884,403.8252797944548
637,243946.15593706883,163.23206884623505,491,905.456421,17.4944439,-4.24482107,-10.521534,-4.67565,4.67565,-2.53201246,4.04356527,0.964306772,4.867380685838173,4.770902135901073,1311,628.840637,35.7305832,-78.6992,84.7565689,1,UAV,83.97925430408601,63.96436220554517
638,243946.41218835415,163.48832013155334,836,188.247299,47.8809624,-3.68996191,-25.4186916,-0.0793281421,0.0793281421,0.0136714587,0.323328,-0.0995553657,0.33858407405937824,0.3236169098903606,14,49.969,35.7266045,-78.6925201,83.1440277,0,NON_UAV,668.0910409407473,653.2447597944548
638,243946.41218835415,163.48832013155334,828,330.858643,23.1280937,-7.10457277,-2.80766916,6.5644207,6.5644207,7.01261234,-1.96324253,-0.0238285065,7.282281295064281,7.282242310080123,136,49.969,35.7272186,-78.6943359,68.255127,0,NON_UAV,499.8411542778048,510.63341579445483
638,243946.41218835415,163.48832013155334,853,338.922638,16.3359432,-9.60451412,-25.34132,7.09283209,7.09283209,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,9.73754883,35.7270126,-78.6947,54.4267349,0,NON_UAV,494.31285950826526,502.5694207944548
638,243946.41218835415,163.48832013155334,854,436.731842,16.0213451,-8.45495319,-18.8753586,2.18409729,2.18409729,3.88013291,0.694987833,1.62060356,4.262017759931061,3.941882733832033,8,5.89377975,35.7275925,-78.6955185,53.9621048,0,NON_UAV,397.6727622554758,404.76021679445483
638,243946.41218835415,163.48832013155334,491,903.793518,17.6313457,-4.69180489,-10.8019028,-4.99512434,4.99512434,-2.62192059,4.42926455,2.21117067,5.601975345002948,5.147120751852695,1312,629.096924,35.730587,-78.699173,77.6450806,1,UAV,83.55300524176518,62.30145920554514
639,243946.6684396397,163.74457141710445,836,188.222015,47.8982735,-3.68132806,-25.4186916,-0.0793455,0.0793455,0.00781651586,0.303593397,-0.101579607,0.32023189282216047,0.30369400491644416,14,50.2252502,35.7266045,-78.6925125,83.1691895,0,NON_UAV,668.6314507459626,653.2700437944548
639,243946.6684396397,163.74457141710445,828,332.541565,23.2667618,-7.08205462,-2.80766916,6.57216454,6.57216454,7.0137167,-1.96219325,-0.0248437226,7.283065392316416,7.283023019200506,136,50.2252502,35.7272377,-78.6943359,68.2620468,0,NON_UAV,498.38864337031225,508.9504937944548
639,243946.6684396397,163.74457141710445,853,340.740295,16.2918911,-9.61168098,-25.34132,7.09361458,7.09361458,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,9.9938,35.7270241,-78.6947174,54.2198944,0,NON_UAV,492.33887355124955,500.7517637944548
639,243946.6684396397,163.74457141710445,854,437.292969,16.1369572,-8.50321,-18.8753586,2.19096112,2.19096112,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,6.15003061,35.7276,-78.6955185,53.5274353,0,NON_UAV,397.0930840766553,404.1990897944548
639,243946.6684396397,163.74457141710445,491,902.51416,17.651226,-4.72792196,-10.8019028,-4.99228,4.99228,-2.62120199,4.42855024,2.21185327,5.6013437663290855,5.146140019527647,1312,629.353149,35.7305794,-78.6991653,77.0792465,1,UAV,82.76981094668723,61.02210120554514
640,243946.92469092502,164.00082270242274,836,188.201706,47.9206848,-3.67207456,-25.4186916,-0.0792144388,0.0792144388,0.00781651586,0.303593397,-0.101579607,0.32023189282216047,0.30369400491644416,14,50.4815025,35.7266045,-78.6925125,83.1952133,0,NON_UAV,668.6307970754048,653.2903527944547
640,243946.92469092502,164.00082270242274,828,333.793671,23.4410496,-7.07152414,-2.59125304,6.35081196,6.35081196,6.90289402,-1.73507178,-0.0040763882,7.117614526654621,7.1176133593434345,137,50.4815025,35.7272491,-78.6943359,68.215744,0,NON_UAV,497.52721636524234,507.6983877944548
640,243946.92469092502,164.00082270242274,853,342.558136,16.2483063,-9.61876678,-25.34132,7.09438515,7.09438515,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,10.2500515,35.7270317,-78.6947327,54.0130615,0,NON_UAV,490.8124879703888,498.9339227944548
640,243946.92469092502,164.00082270242274,854,437.855408,16.2520237,-8.54908848,-18.8753586,2.1987915,2.1987915,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,6.40628195,35.7276115,-78.6955185,53.1097794,0,NON_UAV,396.17741836031706,403.6366507944548
640,243946.92469092502,164.00082270242274,491,901.115356,18.1795444,-5.02432299,-11.049118,-5.1322813,5.1322813,-2.02645946,5.24771643,2.96043086,6.356824407639067,5.625394712614878,1313,629.609436,35.7306252,-78.6990891,72.1716614,1,UAV,80.54473179473023,59.623297205545214
641,243947.18094221057,164.25707398797385,836,188.181427,47.9431,-3.66281867,-25.4186916,-0.0790833309,0.0790833309,0.00781651586,0.303593397,-0.101579607,0.32023189282216047,0.30369400491644416,14,50.7377548,35.7266045,-78.6925125,83.2212448,0,NON_UAV,668.8151240808179,653.4723451787685
641,243947.18094221057,164.25707398797385,828,335.422424,23.581274,-7.05058718,-2.59125304,6.36000299,6.36000299,6.90408421,-1.73574221,-0.00445575407,7.11893247980983,7.118931085377003,137,50.7377548,35.7272682,-78.6943436,68.2172241,0,NON_UAV,495.74572136297235,506.2313481787685
641,243947.18094221057,164.25707398797385,853,344.37616,16.2051792,-9.62577248,-25.34132,7.09514332,7.09514332,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,10.5063028,35.7270432,-78.6947479,53.8062286,0,NON_UAV,489.12750479791487,497.27761217876844
641,243947.18094221057,164.25707398797385,854,438.41983,16.3668213,-8.59481525,-18.8753586,2.20659208,2.20659208,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,6.66253328,35.7276192,-78.6955185,52.6921349,0,NON_UAV,395.73331171734895,403.2339421787685
641,243947.18094221057,164.25707398797385,491,899.800293,18.2169228,-5.0725193,-11.049118,-5.12688541,5.12688541,-2.02626586,5.24589396,2.95819736,6.354218157702566,5.623624878578409,1313,629.865662,35.7306175,-78.6990738,71.4173813,1,UAV,79.09800609909709,58.14652082123155
642,243947.4371934959,164.51332527329214,836,188.161179,47.965519,-3.65356,-25.4186916,-0.0789521858,0.0789521858,0.00781651586,0.303593397,-0.101579607,0.32023189282216047,0.30369400491644416,14,50.9940071,35.7266045,-78.6925125,83.2472763,0,NON_UAV,668.8144726951091,653.4925931787684
642,243947.4371934959,164.51332527329214,828,337.144592,23.6263752,-7.09802914,-2.65404963,6.40983152,6.40983152,6.79438877,-1.92336321,0.158582807,7.063157459816369,7.061376975879678,138,50.9940071,35.7272797,-78.6943512,67.8345184,0,NON_UAV,494.4004484012389,504.5091801787685
642,243947.4371934959,164.51332527329214,853,346.194397,16.1625042,-9.63269901,-25.34132,7.09588957,7.09588957,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,10.7625542,35.7270508,-78.6947708,53.5993919,0,NON_UAV,487.14574182692485,495.4593751787685
642,243947.4371934959,164.51332527329214,854,438.986267,16.4813519,-8.64039135,-18.8753586,2.21436214,2.21436214,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,6.91878462,35.7276306,-78.6955109,52.2744827,0,NON_UAV,395.27637304402083,402.66750517876847
642,243947.4371934959,164.51332527329214,491,898.487,18.2545357,-5.12109041,-11.049118,-5.12286377,5.12286377,-2.02626586,5.24589396,2.95819736,6.354218157702566,5.623624878578409,1313,630.121887,35.7306137,-78.6990585,70.6593475,1,UAV,78.0636660992443,56.8332278212315
643,243947.69344478144,164.76957655884326,836,187.891708,44.8329048,-4.76921797,-24.4473038,0.00455157785,0.00455157785,-0.580723763,-1.59909713,0.641861558,1.818333847159345,1.7012794362147323,15,51.2502556,35.7265739,-78.6926193,80.2388687,0,NON_UAV,663.4356353306615,653.7620641787685
643,243947.69344478144,164.76957655884326,828,338.717,23.8154335,-7.27978468,-2.72155666,6.38450146,6.38450146,6.82301569,-1.79261589,0.651174128,7.084563683110149,7.054574036401253,139,51.2502556,35.7272949,-78.6943588,66.6322937,0,NON_UAV,492.8320263379549,502.9367721787685
643,243947.69344478144,164.76957655884326,853,348.012848,16.1202736,-9.6395483,-25.34132,7.09662437,7.09662437,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,11.0188055,35.7270584,-78.6947861,53.3925552,0,NON_UAV,485.62150334145605,493.64092417876844
643,243947.69344478144,164.76957655884326,854,439.554718,16.5956135,-8.68581486,-18.8753586,2.2221024,2.2221024,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,7.17503595,35.7276382,-78.6955109,51.8568344,0,NON_UAV,394.6935730764246,402.0990541787685
643,243947.69344478144,164.76957655884326,491,896.512695,17.7242432,-5.11366606,-10.6140432,-5.28859043,5.28859043,-2.99304438,4.51924944,2.74159241,6.074393723175961,5.420510138500794,1314,630.378174,35.7305489,-78.6991043,71.0739517,1,UAV,78.44690271492829,54.858922821231545
644,243947.94969606676,165.02582784416154,836,187.892044,44.7144318,-4.82082748,-24.4473038,0.0038773776,0.0038773776,-0.57280308,-1.56432462,0.623786747,1.7788549100273674,1.665897621462865,15,51.5065079,35.7265701,-78.692627,80.0935745,0,NON_UAV,663.1613560292194,653.7617281787684
644,243947.94969606676,165.02582784416154,828,340.354034,23.9487953,-7.28632307,-2.72155666,6.39166832,6.39166832,6.82317257,-1.79271257,0.64954412,7.084589602966637,7.054750334252545,139,51.5065079,35.727314,-78.6943588,66.466713,0,NON_UAV,491.4071744963849,501.29973817876845
644,243947.94969606676,165.02582784416154,853,349.831451,16.0784798,-9.64632,-25.34132,7.09734726,7.09734726,3.97321987,-5.90880489,0.807156205,7.1660276655006525,7.120424942617592,6,11.2750568,35.7270699,-78.6948,53.1857185,0,NON_UAV,483.86009356380595,491.82232117876845
644,243947.94969606676,165.02582784416154,854,440.125122,16.7096062,-8.73108673,-18.8753586,2.22981262,2.22981262,3.87911367,0.696438074,1.62984538,4.264849917453725,3.9411354779679546,8,7.43128729,35.7276459,-78.6955109,51.4391823,0,NON_UAV,394.1038488929065,401.5286501787685
644,243947.94969606676,165.02582784416154,491,895.157715,17.7412643,-5.1594348,-10.6140432,-5.28415251,5.28415251,-2.9918294,4.51776505,2.74039936,6.072152242656164,5.418601683617819,1314,630.634399,35.7305412,-78.6991,70.3743362,1,UAV,78.07358764314881,53.50394282123159
